国籍・地域,在留資格,年齢,性別,都道府県,在留外国人数
タイ,留学,21歳,1:男,43：熊本県,2
タイ,技能実習１号ロ,22歳,1:男,43：熊本県,10
タイ,技能実習２号ロ,22歳,1:男,43：熊本県,10
タイ,特定活動,22歳,1:男,43：熊本県,1
タイ,特定技能１号,23歳,1:男,43：熊本県,2
タイ,技能実習１号ロ,23歳,1:男,43：熊本県,6
タイ,技能実習２号ロ,23歳,1:男,43：熊本県,16
タイ,技能実習３号ロ,23歳,1:男,43：熊本県,1
タイ,留学,23歳,1:男,43：熊本県,1
タイ,特定活動,23歳,1:男,43：熊本県,1
タイ,特定技能１号,24歳,1:男,43：熊本県,5
タイ,技能実習１号ロ,24歳,1:男,43：熊本県,1
タイ,技能実習２号ロ,24歳,1:男,43：熊本県,11
タイ,技能実習３号ロ,24歳,1:男,43：熊本県,3
タイ,留学,24歳,1:男,43：熊本県,1
タイ,家族滞在,24歳,1:男,43：熊本県,1
タイ,特定活動,24歳,1:男,43：熊本県,1
タイ,技能実習１号ロ,25歳,1:男,43：熊本県,2
タイ,技能実習２号ロ,25歳,1:男,43：熊本県,5
タイ,技能実習３号ロ,25歳,1:男,43：熊本県,3
タイ,留学,25歳,1:男,43：熊本県,1
タイ,特定活動,25歳,1:男,43：熊本県,1
タイ,特定技能１号,26歳,1:男,43：熊本県,1
タイ,技能実習２号ロ,26歳,1:男,43：熊本県,1
タイ,技能実習３号ロ,26歳,1:男,43：熊本県,5
タイ,特定活動,26歳,1:男,43：熊本県,1
タイ,特定技能１号,27歳,1:男,43：熊本県,1
タイ,技能実習１号ロ,27歳,1:男,43：熊本県,2
タイ,技能実習２号ロ,27歳,1:男,43：熊本県,1
タイ,技能実習３号ロ,27歳,1:男,43：熊本県,1
タイ,留学,27歳,1:男,43：熊本県,1
タイ,技能実習２号ロ,28歳,1:男,43：熊本県,1
タイ,技能実習３号ロ,28歳,1:男,43：熊本県,2
タイ,留学,28歳,1:男,43：熊本県,1
タイ,特定技能１号,29歳,1:男,43：熊本県,3
タイ,技能実習１号ロ,29歳,1:男,43：熊本県,2
タイ,技能実習２号ロ,29歳,1:男,43：熊本県,2
タイ,技能実習３号ロ,29歳,1:男,43：熊本県,4
タイ,留学,29歳,1:男,43：熊本県,1
タイ,家族滞在,29歳,1:男,43：熊本県,1
タイ,特定技能１号,30歳,1:男,43：熊本県,1
タイ,技能実習２号ロ,30歳,1:男,43：熊本県,2
タイ,技能実習３号ロ,30歳,1:男,43：熊本県,1
タイ,特定技能１号,31歳,1:男,43：熊本県,1
タイ,技能実習２号ロ,31歳,1:男,43：熊本県,1
タイ,留学,31歳,1:男,43：熊本県,1
タイ,企業内転勤,32歳,1:男,43：熊本県,1
タイ,特定技能１号,32歳,1:男,43：熊本県,2
タイ,技能実習１号ロ,32歳,1:男,43：熊本県,1
タイ,技能実習３号ロ,32歳,1:男,43：熊本県,1
タイ,特定活動,32歳,1:男,43：熊本県,1
タイ,教授,33歳,1:男,43：熊本県,1
タイ,技能実習２号ロ,33歳,1:男,43：熊本県,1
タイ,技能実習３号ロ,33歳,1:男,43：熊本県,1
タイ,企業内転勤,34歳,1:男,43：熊本県,1
タイ,技能実習１号ロ,34歳,1:男,43：熊本県,1
タイ,技能実習３号ロ,34歳,1:男,43：熊本県,1
タイ,技能実習２号ロ,35歳,1:男,43：熊本県,1
タイ,技能実習３号ロ,35歳,1:男,43：熊本県,1
タイ,技能実習２号ロ,37歳,1:男,43：熊本県,1
タイ,永住者,37歳,1:男,43：熊本県,1
タイ,企業内転勤,38歳,1:男,43：熊本県,1
タイ,技能実習３号ロ,41歳,1:男,43：熊本県,1
タイ,経営・管理,46歳,1:男,43：熊本県,1
タイ,永住者,47歳,1:男,43：熊本県,1
タイ,日本人の配偶者等,50歳,1:男,43：熊本県,1
タイ,定住者,65歳,1:男,43：熊本県,1
タイ,留学,18歳,2:女,43：熊本県,1
タイ,技能実習１号ロ,20歳,2:女,43：熊本県,1
タイ,技能実習２号ロ,20歳,2:女,43：熊本県,1
タイ,技能実習１号ロ,21歳,2:女,43：熊本県,4
タイ,技能実習２号ロ,21歳,2:女,43：熊本県,3
タイ,技能実習１号ロ,22歳,2:女,43：熊本県,1
タイ,技能実習２号ロ,22歳,2:女,43：熊本県,1
タイ,特定技能１号,23歳,2:女,43：熊本県,1
タイ,技能実習１号ロ,23歳,2:女,43：熊本県,4
タイ,技能実習２号ロ,23歳,2:女,43：熊本県,1
タイ,留学,23歳,2:女,43：熊本県,1
タイ,特定活動,23歳,2:女,43：熊本県,1
タイ,技能実習２号ロ,24歳,2:女,43：熊本県,9
タイ,技能実習３号ロ,24歳,2:女,43：熊本県,2
タイ,留学,24歳,2:女,43：熊本県,1
タイ,技術・人文知識・国際業務,25歳,2:女,43：熊本県,3
タイ,特定技能１号,25歳,2:女,43：熊本県,1
タイ,技能実習２号ロ,25歳,2:女,43：熊本県,7
タイ,技能実習３号ロ,25歳,2:女,43：熊本県,4
タイ,永住者,25歳,2:女,43：熊本県,1
タイ,技術・人文知識・国際業務,26歳,2:女,43：熊本県,4
タイ,技能実習１号ロ,26歳,2:女,43：熊本県,2
タイ,技能実習２号ロ,26歳,2:女,43：熊本県,4
タイ,留学,26歳,2:女,43：熊本県,2
タイ,特定技能１号,27歳,2:女,43：熊本県,1
タイ,技能実習１号ロ,27歳,2:女,43：熊本県,1
タイ,技能実習２号ロ,27歳,2:女,43：熊本県,3
タイ,技能実習３号ロ,27歳,2:女,43：熊本県,2
タイ,留学,27歳,2:女,43：熊本県,1
タイ,技術・人文知識・国際業務,28歳,2:女,43：熊本県,3
タイ,興行,28歳,2:女,43：熊本県,1
タイ,特定技能１号,28歳,2:女,43：熊本県,1
タイ,技能実習２号ロ,28歳,2:女,43：熊本県,1
タイ,技能実習３号ロ,28歳,2:女,43：熊本県,3
タイ,留学,28歳,2:女,43：熊本県,1
タイ,技術・人文知識・国際業務,29歳,2:女,43：熊本県,5
タイ,特定技能１号,29歳,2:女,43：熊本県,1
タイ,技能実習１号ロ,29歳,2:女,43：熊本県,1
タイ,技能実習２号ロ,29歳,2:女,43：熊本県,3
タイ,技能実習３号ロ,29歳,2:女,43：熊本県,2
タイ,留学,29歳,2:女,43：熊本県,1
タイ,日本人の配偶者等,29歳,2:女,43：熊本県,3
タイ,技術・人文知識・国際業務,30歳,2:女,43：熊本県,2
タイ,興行,30歳,2:女,43：熊本県,1
タイ,特定技能１号,30歳,2:女,43：熊本県,2
タイ,技能実習２号ロ,30歳,2:女,43：熊本県,2
タイ,技能実習３号ロ,30歳,2:女,43：熊本県,1
タイ,留学,30歳,2:女,43：熊本県,1
タイ,技術・人文知識・国際業務,31歳,2:女,43：熊本県,1
タイ,技能実習２号ロ,31歳,2:女,43：熊本県,1
タイ,技能実習３号ロ,31歳,2:女,43：熊本県,3
タイ,特定活動,31歳,2:女,43：熊本県,1
タイ,日本人の配偶者等,31歳,2:女,43：熊本県,1
タイ,技術・人文知識・国際業務,32歳,2:女,43：熊本県,3
タイ,特定技能１号,32歳,2:女,43：熊本県,1
タイ,永住者,32歳,2:女,43：熊本県,1
タイ,日本人の配偶者等,32歳,2:女,43：熊本県,2
タイ,定住者,32歳,2:女,43：熊本県,1
タイ,特定技能１号,33歳,2:女,43：熊本県,1
タイ,技能実習３号ロ,33歳,2:女,43：熊本県,2
タイ,留学,33歳,2:女,43：熊本県,1
タイ,特定活動,33歳,2:女,43：熊本県,1
タイ,日本人の配偶者等,33歳,2:女,43：熊本県,1
タイ,技術・人文知識・国際業務,34歳,2:女,43：熊本県,3
タイ,特定技能１号,34歳,2:女,43：熊本県,1
タイ,技能実習１号ロ,34歳,2:女,43：熊本県,1
タイ,技能実習３号ロ,34歳,2:女,43：熊本県,1
タイ,留学,34歳,2:女,43：熊本県,1
タイ,日本人の配偶者等,34歳,2:女,43：熊本県,1
タイ,興行,35歳,2:女,43：熊本県,1
タイ,技能実習３号ロ,35歳,2:女,43：熊本県,1
タイ,留学,35歳,2:女,43：熊本県,1
タイ,永住者,35歳,2:女,43：熊本県,1
タイ,日本人の配偶者等,35歳,2:女,43：熊本県,1
タイ,留学,36歳,2:女,43：熊本県,1
タイ,永住者,36歳,2:女,43：熊本県,1
タイ,日本人の配偶者等,36歳,2:女,43：熊本県,2
タイ,教授,37歳,2:女,43：熊本県,1
タイ,興行,37歳,2:女,43：熊本県,1
タイ,留学,37歳,2:女,43：熊本県,2
タイ,日本人の配偶者等,38歳,2:女,43：熊本県,1
タイ,永住者,39歳,2:女,43：熊本県,2
タイ,日本人の配偶者等,39歳,2:女,43：熊本県,1
タイ,特定技能１号,40歳,2:女,43：熊本県,1
タイ,留学,40歳,2:女,43：熊本県,2
タイ,永住者,40歳,2:女,43：熊本県,1
タイ,日本人の配偶者等,40歳,2:女,43：熊本県,1
タイ,日本人の配偶者等,41歳,2:女,43：熊本県,1
タイ,興行,42歳,2:女,43：熊本県,1
タイ,永住者,42歳,2:女,43：熊本県,3
タイ,日本人の配偶者等,42歳,2:女,43：熊本県,2
タイ,永住者,43歳,2:女,43：熊本県,1
タイ,日本人の配偶者等,43歳,2:女,43：熊本県,2
タイ,永住者,44歳,2:女,43：熊本県,3
タイ,企業内転勤,45歳,2:女,43：熊本県,1
タイ,永住者,45歳,2:女,43：熊本県,2
タイ,日本人の配偶者等,45歳,2:女,43：熊本県,2
タイ,永住者,46歳,2:女,43：熊本県,3
タイ,興行,47歳,2:女,43：熊本県,1
タイ,日本人の配偶者等,47歳,2:女,43：熊本県,2
タイ,永住者,48歳,2:女,43：熊本県,1
タイ,日本人の配偶者等,49歳,2:女,43：熊本県,1
タイ,永住者,50歳,2:女,43：熊本県,2
タイ,日本人の配偶者等,51歳,2:女,43：熊本県,1
タイ,日本人の配偶者等,52歳,2:女,43：熊本県,3
タイ,永住者,55歳,2:女,43：熊本県,2
タイ,永住者,56歳,2:女,43：熊本県,1
タイ,定住者,56歳,2:女,43：熊本県,1
タイ,永住者,57歳,2:女,43：熊本県,1
タイ,定住者,57歳,2:女,43：熊本県,1
タイ,永住者,58歳,2:女,43：熊本県,2
タイ,永住者,59歳,2:女,43：熊本県,3
タイ,日本人の配偶者等,59歳,2:女,43：熊本県,1
タイ,永住者,61歳,2:女,43：熊本県,1
タイ,永住者,65歳,2:女,43：熊本県,1
タイ,永住者,67歳,2:女,43：熊本県,1
タイ,永住者,72歳,2:女,43：熊本県,1
台湾,定住者,03歳,1:男,43：熊本県,2
台湾,家族滞在,05歳,1:男,43：熊本県,3
台湾,家族滞在,07歳,1:男,43：熊本県,1
台湾,留学,21歳,1:男,43：熊本県,3
台湾,留学,22歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,24歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,25歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,26歳,1:男,43：熊本県,3
台湾,日本人の配偶者等,26歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,27歳,1:男,43：熊本県,1
台湾,企業内転勤,27歳,1:男,43：熊本県,2
台湾,留学,27歳,1:男,43：熊本県,1
台湾,永住者,27歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,28歳,1:男,43：熊本県,7
台湾,高度専門職１号ロ,29歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,29歳,1:男,43：熊本県,2
台湾,教授,30歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,30歳,1:男,43：熊本県,1
台湾,留学,30歳,1:男,43：熊本県,1
台湾,日本人の配偶者等,31歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,32歳,1:男,43：熊本県,1
台湾,日本人の配偶者等,32歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,33歳,1:男,43：熊本県,1
台湾,企業内転勤,33歳,1:男,43：熊本県,2
台湾,技能,33歳,1:男,43：熊本県,1
台湾,高度専門職１号イ,34歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,34歳,1:男,43：熊本県,2
台湾,留学,34歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,35歳,1:男,43：熊本県,2
台湾,企業内転勤,35歳,1:男,43：熊本県,2
台湾,技術・人文知識・国際業務,36歳,1:男,43：熊本県,2
台湾,技術・人文知識・国際業務,37歳,1:男,43：熊本県,1
台湾,企業内転勤,37歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,38歳,1:男,43：熊本県,2
台湾,企業内転勤,38歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,39歳,1:男,43：熊本県,1
台湾,企業内転勤,39歳,1:男,43：熊本県,1
台湾,永住者,39歳,1:男,43：熊本県,1
台湾,日本人の配偶者等,39歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,40歳,1:男,43：熊本県,1
台湾,永住者,41歳,1:男,43：熊本県,1
台湾,企業内転勤,43歳,1:男,43：熊本県,1
台湾,永住者,43歳,1:男,43：熊本県,1
台湾,日本人の配偶者等,43歳,1:男,43：熊本県,1
台湾,永住者,46歳,1:男,43：熊本県,1
台湾,特定技能１号,47歳,1:男,43：熊本県,1
台湾,企業内転勤,48歳,1:男,43：熊本県,1
台湾,企業内転勤,49歳,1:男,43：熊本県,1
台湾,永住者,49歳,1:男,43：熊本県,1
台湾,企業内転勤,50歳,1:男,43：熊本県,1
台湾,経営・管理,54歳,1:男,43：熊本県,1
台湾,技術・人文知識・国際業務,54歳,1:男,43：熊本県,1
台湾,企業内転勤,55歳,1:男,43：熊本県,1
台湾,永住者,55歳,1:男,43：熊本県,1
台湾,永住者,58歳,1:男,43：熊本県,2
台湾,企業内転勤,59歳,1:男,43：熊本県,1
台湾,特別永住者,74歳,1:男,43：熊本県,1
台湾,特定活動,80歳以上,1:男,43：熊本県,1
台湾,永住者,80歳以上,1:男,43：熊本県,1
台湾,家族滞在,01歳,2:女,43：熊本県,1
台湾,日本人の配偶者等,07歳,2:女,43：熊本県,1
台湾,永住者,21歳,2:女,43：熊本県,1
台湾,技術・人文知識・国際業務,24歳,2:女,43：熊本県,1
台湾,企業内転勤,24歳,2:女,43：熊本県,1
台湾,技術・人文知識・国際業務,25歳,2:女,43：熊本県,2
台湾,特定活動,25歳,2:女,43：熊本県,1
台湾,技術・人文知識・国際業務,26歳,2:女,43：熊本県,1
台湾,家族滞在,26歳,2:女,43：熊本県,1
台湾,高度専門職１号ロ,27歳,2:女,43：熊本県,1
台湾,技術・人文知識・国際業務,27歳,2:女,43：熊本県,3
台湾,技術・人文知識・国際業務,28歳,2:女,43：熊本県,7
台湾,家族滞在,28歳,2:女,43：熊本県,2
台湾,永住者,28歳,2:女,43：熊本県,1
台湾,技術・人文知識・国際業務,29歳,2:女,43：熊本県,4
台湾,留学,29歳,2:女,43：熊本県,1
台湾,家族滞在,29歳,2:女,43：熊本県,1
台湾,永住者,29歳,2:女,43：熊本県,1
台湾,技術・人文知識・国際業務,30歳,2:女,43：熊本県,3
台湾,家族滞在,30歳,2:女,43：熊本県,1
台湾,日本人の配偶者等,30歳,2:女,43：熊本県,1
台湾,技術・人文知識・国際業務,31歳,2:女,43：熊本県,3
台湾,家族滞在,31歳,2:女,43：熊本県,1
台湾,日本人の配偶者等,31歳,2:女,43：熊本県,3
台湾,永住者の配偶者等,31歳,2:女,43：熊本県,1
台湾,技術・人文知識・国際業務,32歳,2:女,43：熊本県,3
台湾,家族滞在,32歳,2:女,43：熊本県,1
台湾,永住者,32歳,2:女,43：熊本県,1
台湾,日本人の配偶者等,32歳,2:女,43：熊本県,1
台湾,技術・人文知識・国際業務,33歳,2:女,43：熊本県,4
台湾,企業内転勤,33歳,2:女,43：熊本県,1
台湾,永住者,33歳,2:女,43：熊本県,1
台湾,日本人の配偶者等,33歳,2:女,43：熊本県,2
台湾,技術・人文知識・国際業務,34歳,2:女,43：熊本県,2
台湾,日本人の配偶者等,34歳,2:女,43：熊本県,2
台湾,技術・人文知識・国際業務,35歳,2:女,43：熊本県,4
台湾,永住者,35歳,2:女,43：熊本県,2
台湾,日本人の配偶者等,35歳,2:女,43：熊本県,1
台湾,技術・人文知識・国際業務,36歳,2:女,43：熊本県,2
台湾,永住者,36歳,2:女,43：熊本県,2
台湾,日本人の配偶者等,36歳,2:女,43：熊本県,1
台湾,技術・人文知識・国際業務,37歳,2:女,43：熊本県,1
台湾,家族滞在,37歳,2:女,43：熊本県,1
台湾,永住者,37歳,2:女,43：熊本県,2
台湾,技術・人文知識・国際業務,38歳,2:女,43：熊本県,2
台湾,永住者,38歳,2:女,43：熊本県,2
台湾,日本人の配偶者等,38歳,2:女,43：熊本県,1
台湾,技術・人文知識・国際業務,39歳,2:女,43：熊本県,1
台湾,永住者,39歳,2:女,43：熊本県,4
台湾,技術・人文知識・国際業務,40歳,2:女,43：熊本県,1
台湾,企業内転勤,40歳,2:女,43：熊本県,1
台湾,家族滞在,40歳,2:女,43：熊本県,1
台湾,永住者,40歳,2:女,43：熊本県,1
台湾,日本人の配偶者等,40歳,2:女,43：熊本県,2
台湾,永住者,41歳,2:女,43：熊本県,4
台湾,日本人の配偶者等,41歳,2:女,43：熊本県,2
台湾,企業内転勤,42歳,2:女,43：熊本県,1
台湾,家族滞在,42歳,2:女,43：熊本県,1
台湾,永住者,42歳,2:女,43：熊本県,2
台湾,日本人の配偶者等,42歳,2:女,43：熊本県,2
台湾,技術・人文知識・国際業務,44歳,2:女,43：熊本県,1
台湾,永住者,44歳,2:女,43：熊本県,1
台湾,日本人の配偶者等,44歳,2:女,43：熊本県,1
台湾,技術・人文知識・国際業務,45歳,2:女,43：熊本県,1
台湾,永住者,45歳,2:女,43：熊本県,1
台湾,永住者の配偶者等,45歳,2:女,43：熊本県,1
台湾,技術・人文知識・国際業務,46歳,2:女,43：熊本県,1
台湾,永住者,46歳,2:女,43：熊本県,1
台湾,日本人の配偶者等,46歳,2:女,43：熊本県,1
台湾,定住者,46歳,2:女,43：熊本県,1
台湾,永住者,47歳,2:女,43：熊本県,1
台湾,永住者,48歳,2:女,43：熊本県,1
台湾,家族滞在,49歳,2:女,43：熊本県,1
台湾,永住者,50歳,2:女,43：熊本県,2
台湾,技術・人文知識・国際業務,51歳,2:女,43：熊本県,1
台湾,永住者,51歳,2:女,43：熊本県,1
台湾,永住者,52歳,2:女,43：熊本県,5
台湾,永住者,53歳,2:女,43：熊本県,2
台湾,日本人の配偶者等,53歳,2:女,43：熊本県,1
台湾,永住者,54歳,2:女,43：熊本県,1
台湾,永住者,55歳,2:女,43：熊本県,1
台湾,永住者,56歳,2:女,43：熊本県,2
台湾,永住者,57歳,2:女,43：熊本県,1
台湾,日本人の配偶者等,57歳,2:女,43：熊本県,1
台湾,永住者,58歳,2:女,43：熊本県,2
台湾,永住者,59歳,2:女,43：熊本県,1
台湾,永住者,60歳,2:女,43：熊本県,2
台湾,永住者,61歳,2:女,43：熊本県,1
台湾,永住者,63歳,2:女,43：熊本県,2
台湾,永住者,65歳,2:女,43：熊本県,1
台湾,特別永住者,70歳,2:女,43：熊本県,1
台湾,永住者,73歳,2:女,43：熊本県,1
台湾,永住者,75歳,2:女,43：熊本県,1
台湾,特定活動,78歳,2:女,43：熊本県,1
台湾,永住者,78歳,2:女,43：熊本県,1
台湾,永住者,80歳以上,2:女,43：熊本県,1
中国,家族滞在,00歳,1:男,43：熊本県,1
中国,永住者,00歳,1:男,43：熊本県,3
中国,永住者の配偶者等,00歳,1:男,43：熊本県,2
中国,家族滞在,01歳,1:男,43：熊本県,1
中国,永住者,01歳,1:男,43：熊本県,3
中国,永住者の配偶者等,01歳,1:男,43：熊本県,1
中国,家族滞在,02歳,1:男,43：熊本県,7
中国,永住者,02歳,1:男,43：熊本県,5
中国,永住者の配偶者等,02歳,1:男,43：熊本県,4
中国,家族滞在,03歳,1:男,43：熊本県,2
中国,永住者,03歳,1:男,43：熊本県,4
中国,永住者の配偶者等,03歳,1:男,43：熊本県,2
中国,家族滞在,04歳,1:男,43：熊本県,2
中国,永住者,04歳,1:男,43：熊本県,6
中国,定住者,04歳,1:男,43：熊本県,1
中国,家族滞在,05歳,1:男,43：熊本県,5
中国,永住者,05歳,1:男,43：熊本県,6
中国,永住者の配偶者等,05歳,1:男,43：熊本県,1
中国,定住者,05歳,1:男,43：熊本県,1
中国,家族滞在,06歳,1:男,43：熊本県,6
中国,永住者,06歳,1:男,43：熊本県,4
中国,永住者の配偶者等,06歳,1:男,43：熊本県,1
中国,定住者,06歳,1:男,43：熊本県,2
中国,家族滞在,07歳,1:男,43：熊本県,4
中国,永住者,07歳,1:男,43：熊本県,7
中国,定住者,07歳,1:男,43：熊本県,1
中国,永住者,08歳,1:男,43：熊本県,6
中国,定住者,08歳,1:男,43：熊本県,3
中国,永住者,09歳,1:男,43：熊本県,5
中国,定住者,09歳,1:男,43：熊本県,2
中国,永住者,10歳,1:男,43：熊本県,9
中国,定住者,10歳,1:男,43：熊本県,1
中国,家族滞在,11歳,1:男,43：熊本県,2
中国,永住者,11歳,1:男,43：熊本県,6
中国,家族滞在,12歳,1:男,43：熊本県,3
中国,永住者,12歳,1:男,43：熊本県,7
中国,日本人の配偶者等,12歳,1:男,43：熊本県,1
中国,定住者,12歳,1:男,43：熊本県,1
中国,家族滞在,13歳,1:男,43：熊本県,2
中国,永住者,13歳,1:男,43：熊本県,5
中国,定住者,13歳,1:男,43：熊本県,1
中国,永住者,14歳,1:男,43：熊本県,7
中国,家族滞在,15歳,1:男,43：熊本県,1
中国,永住者,15歳,1:男,43：熊本県,5
中国,定住者,15歳,1:男,43：熊本県,1
中国,留学,16歳,1:男,43：熊本県,1
中国,永住者,16歳,1:男,43：熊本県,8
中国,定住者,16歳,1:男,43：熊本県,1
中国,永住者,17歳,1:男,43：熊本県,8
中国,永住者の配偶者等,17歳,1:男,43：熊本県,1
中国,定住者,17歳,1:男,43：熊本県,3
中国,留学,18歳,1:男,43：熊本県,3
中国,永住者,18歳,1:男,43：熊本県,5
中国,定住者,18歳,1:男,43：熊本県,1
中国,技能実習１号ロ,19歳,1:男,43：熊本県,1
中国,留学,19歳,1:男,43：熊本県,9
中国,家族滞在,19歳,1:男,43：熊本県,2
中国,永住者,19歳,1:男,43：熊本県,1
中国,日本人の配偶者等,19歳,1:男,43：熊本県,1
中国,技能実習１号ロ,20歳,1:男,43：熊本県,1
中国,留学,20歳,1:男,43：熊本県,10
中国,定住者,20歳,1:男,43：熊本県,3
中国,技能実習１号ロ,21歳,1:男,43：熊本県,2
中国,技能実習２号ロ,21歳,1:男,43：熊本県,4
中国,留学,21歳,1:男,43：熊本県,30
中国,家族滞在,21歳,1:男,43：熊本県,1
中国,特定活動,21歳,1:男,43：熊本県,1
中国,永住者,21歳,1:男,43：熊本県,3
中国,定住者,21歳,1:男,43：熊本県,2
中国,技術・人文知識・国際業務,22歳,1:男,43：熊本県,1
中国,特定技能１号,22歳,1:男,43：熊本県,1
中国,技能実習１号ロ,22歳,1:男,43：熊本県,1
中国,技能実習２号ロ,22歳,1:男,43：熊本県,2
中国,留学,22歳,1:男,43：熊本県,37
中国,特定活動,22歳,1:男,43：熊本県,1
中国,永住者,22歳,1:男,43：熊本県,4
中国,定住者,22歳,1:男,43：熊本県,2
中国,技能実習２号ロ,23歳,1:男,43：熊本県,2
中国,技能実習３号ロ,23歳,1:男,43：熊本県,2
中国,留学,23歳,1:男,43：熊本県,24
中国,特定活動,23歳,1:男,43：熊本県,1
中国,永住者,23歳,1:男,43：熊本県,7
中国,定住者,23歳,1:男,43：熊本県,2
中国,技術・人文知識・国際業務,24歳,1:男,43：熊本県,5
中国,技能実習１号ロ,24歳,1:男,43：熊本県,1
中国,技能実習２号ロ,24歳,1:男,43：熊本県,6
中国,文化活動,24歳,1:男,43：熊本県,1
中国,留学,24歳,1:男,43：熊本県,31
中国,特定活動,24歳,1:男,43：熊本県,2
中国,永住者,24歳,1:男,43：熊本県,7
中国,定住者,24歳,1:男,43：熊本県,1
中国,技術・人文知識・国際業務,25歳,1:男,43：熊本県,8
中国,特定技能１号,25歳,1:男,43：熊本県,1
中国,技能実習１号ロ,25歳,1:男,43：熊本県,2
中国,技能実習２号ロ,25歳,1:男,43：熊本県,1
中国,留学,25歳,1:男,43：熊本県,42
中国,特定活動,25歳,1:男,43：熊本県,1
中国,永住者,25歳,1:男,43：熊本県,5
中国,経営・管理,26歳,1:男,43：熊本県,1
中国,技術・人文知識・国際業務,26歳,1:男,43：熊本県,6
中国,特定技能１号,26歳,1:男,43：熊本県,1
中国,技能実習１号ロ,26歳,1:男,43：熊本県,1
中国,技能実習２号ロ,26歳,1:男,43：熊本県,2
中国,技能実習３号ロ,26歳,1:男,43：熊本県,1
中国,留学,26歳,1:男,43：熊本県,20
中国,家族滞在,26歳,1:男,43：熊本県,1
中国,特定活動,26歳,1:男,43：熊本県,3
中国,永住者,26歳,1:男,43：熊本県,5
中国,日本人の配偶者等,26歳,1:男,43：熊本県,1
中国,技術・人文知識・国際業務,27歳,1:男,43：熊本県,8
中国,特定技能１号,27歳,1:男,43：熊本県,1
中国,技能実習２号ロ,27歳,1:男,43：熊本県,1
中国,留学,27歳,1:男,43：熊本県,11
中国,家族滞在,27歳,1:男,43：熊本県,2
中国,永住者,27歳,1:男,43：熊本県,4
中国,永住者の配偶者等,27歳,1:男,43：熊本県,1
中国,技術・人文知識・国際業務,28歳,1:男,43：熊本県,9
中国,技能実習１号ロ,28歳,1:男,43：熊本県,2
中国,技能実習２号ロ,28歳,1:男,43：熊本県,2
中国,文化活動,28歳,1:男,43：熊本県,1
中国,留学,28歳,1:男,43：熊本県,17
中国,特定活動,28歳,1:男,43：熊本県,1
中国,永住者,28歳,1:男,43：熊本県,8
中国,技術・人文知識・国際業務,29歳,1:男,43：熊本県,11
中国,技能実習２号ロ,29歳,1:男,43：熊本県,3
中国,技能実習３号ロ,29歳,1:男,43：熊本県,1
中国,留学,29歳,1:男,43：熊本県,6
中国,家族滞在,29歳,1:男,43：熊本県,1
中国,永住者,29歳,1:男,43：熊本県,2
中国,永住者の配偶者等,29歳,1:男,43：熊本県,1
中国,定住者,29歳,1:男,43：熊本県,2
中国,経営・管理,30歳,1:男,43：熊本県,1
中国,技術・人文知識・国際業務,30歳,1:男,43：熊本県,10
中国,技能実習１号ロ,30歳,1:男,43：熊本県,2
中国,技能実習２号ロ,30歳,1:男,43：熊本県,1
中国,技能実習３号ロ,30歳,1:男,43：熊本県,1
中国,留学,30歳,1:男,43：熊本県,6
中国,家族滞在,30歳,1:男,43：熊本県,1
中国,永住者,30歳,1:男,43：熊本県,4
中国,日本人の配偶者等,30歳,1:男,43：熊本県,1
中国,教授,31歳,1:男,43：熊本県,1
中国,高度専門職１号イ,31歳,1:男,43：熊本県,3
中国,高度専門職１号ロ,31歳,1:男,43：熊本県,1
中国,技術・人文知識・国際業務,31歳,1:男,43：熊本県,6
中国,技能,31歳,1:男,43：熊本県,1
中国,技能実習１号ロ,31歳,1:男,43：熊本県,1
中国,技能実習２号ロ,31歳,1:男,43：熊本県,2
中国,留学,31歳,1:男,43：熊本県,3
中国,永住者,31歳,1:男,43：熊本県,7
中国,日本人の配偶者等,31歳,1:男,43：熊本県,1
中国,定住者,31歳,1:男,43：熊本県,1
中国,経営・管理,32歳,1:男,43：熊本県,3
中国,技術・人文知識・国際業務,32歳,1:男,43：熊本県,8
中国,技能,32歳,1:男,43：熊本県,1
中国,特定技能１号,32歳,1:男,43：熊本県,2
中国,技能実習１号ロ,32歳,1:男,43：熊本県,3
中国,技能実習２号ロ,32歳,1:男,43：熊本県,4
中国,留学,32歳,1:男,43：熊本県,1
中国,家族滞在,32歳,1:男,43：熊本県,4
中国,特定活動,32歳,1:男,43：熊本県,1
中国,永住者,32歳,1:男,43：熊本県,8
